titulo,empresa,ubicacion,contract_type,contract_time,descripcion,category,url,id,fecha,descripcion_final,es_truncada
Lead Data Analyst - Marketing,Rover.com,Barcelona,,,"Who we are: Want to make an impact? Join our pack and come work (and play!) with us. We believe everyone deserves the unconditional love of a pet—and at Rover, our mission is to make it easier to experience that love. Founded in 2011, the Rover app and website connect dog and cat parents with loving pet sitters and dog walkers in neighborhoods across the US, Canada, and Europe. We empower our community of trusted pet sitters and dog walkers to run their own pet care businesses on Rover with the…","Trabajos en marketing, publicidad y relaciones públicas",https://www.adzuna.es/details/5579830455?utm_medium=api&utm_source=9361dc98,5579830455,2026-01-11T22:00:05Z,"Who we are: Want to make an impact? Join our pack and come work (and play!) with us. We believe everyone deserves the unconditional love of a pet—and at Rover, our mission is to make it easier to experience that love. Founded in 2011, the Rover app and website connect dog and cat parents with loving pet sitters and dog walkers in neighborhoods across the US, Canada, and Europe. We empower our community of trusted pet sitters and dog walkers to run their own pet care businesses on Rover with the tools and security of a global company to back them. Headquartered in Seattle, Washington, we work closely with our teams in Barcelona, San Antonio, Spokane, and remote locations. We’ve got a reputation for being a great place to work, having been named among the 100 Best Companies to Work For in Seattle Business Magazine and Washington’s Best Workplaces in the Puget Sound Business Journal. We're an agile, fast-growing company, and our leadership comes from some of the world's most respected tech companies. At Rover, our furry coworkers are just as important as our human ones—and we wouldn’t have it any other way. Along with making the joys of pet parenthood more accessible, we’re committed to fostering a diverse, inclusive, and welcoming community of pet people—and that starts with our employees. Who We're Looking For: We're looking for a Lead Analyst to ensure that our Marketing team makes data-driven decisions at every stage—from early-stage ROI modeling to designing and analyzing experiments that drive global growth. You will be the primary point of contact for our Growth, SEO, and International teams, collaborating directly with marketing leadership to define strategy. You will take the lead in designing measurement frameworks and analyzing performance to inform where we invest next. You will be empowered to identify the root causes of fluctuations in our metrics and present the overarching narrative of marketplace performance to the broader organization. When the data shows a need for change, you are expected to bring together the evidence and the right people to find the solution. This is a hybrid position that has the minimum expectation to work out of our Barcelona Office in the Poblenou neighborhood two days per week on Mondays and Thursdays. For this reason, candidates must be based in Barcelona or willing to relocate. Your Impact: Deepen customer engagement: Lead the analysis on customer retention and LTV expansion. You will identify underlying trends and proactively recommend strategies to the marketing team to increase long-term user value. Tell stories that drive action: Design the reporting architecture and define the key business metrics for the department. You will build dashboards and craft data narratives that directly influence decisions made by marketing and cross-functional leadership. Drive marketing efficiency: Define the way we run experimentation in the Marketing space. You will advance our testing methodology to ensure statistical rigor and optimize strategies across multiple marketing functions. Partner with key decision-makers: Partner with Growth, International Expansion, and SEO leadership. You will translate their complex business goals into analytical roadmaps and provide the insights needed to prioritize their initiatives. Your Qualifications: 6+ years of experience using data to drive business impact, including identifying actionable insights, crafting compelling narratives, and partnering with cross-functional teams to define and implement solutions. Advanced proficiency in SQL, with the ability to review and optimize code from other analysts and collaborate with engineering on data models. Strong proficiency in statistical analysis and using Python or R. Proven expertise in A/B testing, statistical analysis, and experimental design. Proven ability to manage large analytical initiatives from design to completion, including managing stakeholder expectations and timelines. Demonstrated success in collaborating cross-functionally to define business problems, scope project deliverables and timelines, implement reporting solutions, and shape organizational strategy. Highly adept communicator of data insights across technical and non-technical audiences. Data visualisation tool experience (e.g. Mode, Looker, Tableau, etc.) Nice to Have: Demonstrated experience mentoring and developing junior team members, analysts, and non-technical stakeholders. Experience in a two-sided marketplace. Benefits of working at Rover: Long-term incentive plan with a company performance-based cash payout Pension plan Private medical insurance 25 days PTO Meal allowance and flexible compensation plan (transport and nursery) Gym membership €450 to cover the costs associated with the adoption of a pet Annual €150 wellness reimbursement Flexible work hours, sometimes you'll need to be in at certain times, but on the whole, we're pretty flexible when it comes to managing workload and time Grab snacks, fresh fruit, in our kitchen to keep yourself going Regular team activities, events, game nights, and more Dog-friendly office Rover is an equal-opportunity employer committed to promoting a diverse, inclusive, and inventive environment with the best employees. We’re driven by seeing our people succeed and grow, and we work to ensure everyone contributes to their fullest potential. We consider all qualified applicants without regard to age, race, color, ancestry, national origin, religion, disability, protected veteran status, sex, gender identity or expression, sexual orientation, or any other protected status in accordance with applicable laws, regulations, and ordinances. _",False
Data Analyst Para Banca,Banco Mediolanum,Barcelona,,,"¿Te gustaría desarrollar tu carrera en el sector financiero? ¿Te encantaría conocer una de las entidades bancarias más importantes a nivel internacional? ¡Si la respuesta es sí, sigue leyendo! Somos Banco Mediolanum, gestionamos el esfuerzo y las ilusiones de nuestros clientes cuidando de sus finanzas. Para conseguirlo, ofrecemos el mejor tratamiento personalizado, gracias a la figura del Family Banker® y a un servicio de Banca Multicanal, que permite acceder al banco las 24 horas al día, 365 d…",Unknown,https://www.adzuna.es/details/5657840099?utm_medium=api&utm_source=9361dc98,5657840099,2026-03-07T20:56:37Z,"¿Te gustaría desarrollar tu carrera en el sector financiero? ¿Te encantaría conocer una de las entidades bancarias más importantes a nivel internacional? ¡Si la respuesta es sí, sigue leyendo! Somos Banco Mediolanum, gestionamos el esfuerzo y las ilusiones de nuestros clientes cuidando de sus finanzas. Para conseguirlo, ofrecemos el mejor tratamiento personalizado, gracias a la figura del Family Banker® y a un servicio de Banca Multicanal, que permite acceder al banco las 24 horas al día, 365 d…",True
Data Analyst Senior Ecommerce & App,Elabs Consulting,Barcelona,,,"Sobre el puestoEn Elabs Consulting, agencia de marketing digital especializada en posicionamiento orgánico buscamosun/a Data Analyst Seniorpara liderar la analítica de un eCommerce propio con app móvil (iOS) y presencia activa en marketplaces.El rol tendrá impacto directo en ventas, conversión, retención y LTV, trabajando de forma transversal con los equipos de Marketing, Producto, CRM y Tech.Responsabilidades claveAnálisis del rendimiento del eCommerce propio y de la app móvil.Seguimiento y op…",Unknown,https://www.adzuna.es/details/5655184982?utm_medium=api&utm_source=9361dc98,5655184982,2026-03-05T20:55:39Z,"Sobre el puestoEn Elabs Consulting, agencia de marketing digital especializada en posicionamiento orgánico buscamosun/a Data Analyst Seniorpara liderar la analítica de un eCommerce propio con app móvil (iOS) y presencia activa en marketplaces.El rol tendrá impacto directo en ventas, conversión, retención y LTV, trabajando de forma transversal con los equipos de Marketing, Producto, CRM y Tech.Responsabilidades claveAnálisis del rendimiento del eCommerce propio y de la app móvil.Seguimiento y op…",True
Marketing Data Analyst- Monopoly Go!,Scopely,Barcelona,,,"Scopely is looking for a Marketing Data Analyst to serve on and elevate our Monopoly GO! team in Barcelona on a hybrid basis.At Scopely, we care deeply about what we do and want to inspire play every day - whether in our work environments alongside our talented colleagues or through our deep connections with our communities of players. We are a global team of game lovers who are developing, publishing and innovating the mobile games industry, connecting millions of people around the world daily…",Unknown,https://www.adzuna.es/details/5656541727?utm_medium=api&utm_source=9361dc98,5656541727,2026-03-06T20:55:36Z,"Scopely is looking for a Marketing Data Analyst to serve on and elevate our Monopoly GO! team in Barcelona on a hybrid basis.At Scopely, we care deeply about what we do and want to inspire play every day - whether in our work environments alongside our talented colleagues or through our deep connections with our communities of players. We are a global team of game lovers who are developing, publishing and innovating the mobile games industry, connecting millions of people around the world daily…",True
"Principal Data Analyst Barcelona, Spain",Zynga,Barcelona,,,"At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition.Founded in  and headquartered in California, our teams span North America, Europe, and Asia, working together to craft unforgettable gaming experiences. Whether you're spinning, strategizing, matching,…",Unknown,https://www.adzuna.es/details/5656543416?utm_medium=api&utm_source=9361dc98,5656543416,2026-03-06T20:55:51Z,"At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition.Founded in  and headquartered in California, our teams span North America, Europe, and Asia, working together to craft unforgettable gaming experiences. Whether you're spinning, strategizing, matching,…",True
"Principal Data Analyst Barcelona, Spain",Zynga,Barcelona,,,"At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition.Founded in  and headquartered in California, our teams span North America, Europe, and Asia, working together to craft unforgettable gaming experiences. Whether you're spinning, strategizing, matching,…",Unknown,https://www.adzuna.es/details/5657839002?utm_medium=api&utm_source=9361dc98,5657839002,2026-03-07T20:56:24Z,"At Zynga, we bring people together through the power of play. As a global leader in interactive entertainment and a proud label of Take-Two Interactive, our games have been downloaded over 6 billion times—connecting players in 175 countries through fun, strategy, and a little friendly competition.Founded in  and headquartered in California, our teams span North America, Europe, and Asia, working together to craft unforgettable gaming experiences. Whether you're spinning, strategizing, matching,…",True
Staff Data Analyst - Performance Partnership,Danaher Corporation,Barcelona,,,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? Within Danaher the work our diagnostic businesses do saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help turn ideas into impact - innovating at the speed of life. W…",Unknown,https://www.adzuna.es/details/5615168838?utm_medium=api&utm_source=9361dc98,5615168838,2026-02-05T05:10:43Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? Within Danaher the work our diagnostic businesses do saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help turn ideas into impact - innovating at the speed of life. We're accelerating the development of cutting-edge diagnostics to solve some of the world's most pressing health challenges. Across our diagnostics operating companies we are driving innovation through partnerships with top academic institutions and leading players in biopharma and translational research. We're bringing the best minds together to accelerate innovation and unlock the full potential of the latest scientific advances. Together, we're expanding access to precision diagnostics for millions of people worldwide - and we're using our unmatched global scale and proven playbook to make it happen, from hospital labs to mobile clinics. By helping providers, patients, and families get faster, more precise diagnostic results, we're improving treatment options and saving lives. Learn about the Danaher Business System which makes everything possible. As a Staff Data Analyst, you will work with a team to deliver customer operations insights to yield efficiency gains and workforce optimization. You will have a firm grasp on business level data analytics and informatics used in a healthcare setting. As a critical team member you will perform research and investigation of business systems and problems using qualitative and quantitative skills and methods. You will interpret and analyze clinical data from various sources and assist team members in identifying potential areas of opportunity regarding continuous improvement; largely focused on the laboratory environment and improving the value that the laboratory brings to a health system enterprise. As a subject matter expert, you will provide analytics, statistical findings and conclusions that will guide improvement strategies internally and externally regarding identified key performance indicators. You will work with appropriate leadership and associate level teams to obtain buy-in from internal and external project sponsor(s) and technical lead(s) regarding next steps suggestions for customers based on data analytics and own end-to-end reporting and analytics processes and ensures accurate and timely completion of identified deliverables. In this role, you will have the opportunity to: · Design, produce, and support the development of clinical dashboards, key performance indicator (KPI) informatics, and reports to meet customer requirements. · Identify industry trends and integrate trend analysis data into forecasting and reporting processes, utilizing appropriate analytic approaches to address client business problems for future product development needs. · Translate collected data into detailed reports, providing recommendations to maximize customer impact on concerns such as reducing the total cost of care, value creation, value-based reimbursement, and population health. · Develop a full understanding of clinical programs intersecting with the Performance Partnership program, collaborating with Beckman and customer clinical teams to identify opportunities and drive program performance through conclusions and recommendations. The essential requirements of the job include: · Bachelor's degree in a STEM field, public health, or Medical Laboratory Science and five (9) years of experience as Data Analyst or LIS analyst, and at least five (5) in a health care environment. · Experience working with very large data sets (100,000,000+ records), performing data ingestion, profiling, ETL/ELT tasks · 5+ years of cloud analytics experience (storage accounts, Azure SQL, Fabric, semantic modeling, Power BI, OneLake) & advanced experience working with major DBMSs (Azure SQL preferred): DQL, DDL and DML · 5+ years of experience managing database performance bottlenecks (index optimization, table partitioning and AAS/Fabric semantic models, model performance tuning and DAX scripting · Excellent verbal and written communication skills. It is essential for the candidate to use English at C1 level or higher is mandatory, Spanish at C1 level or higher, German or French at B2 level or higher. Desirable Capabilities · Experience in consulting industry primarily in business development environments, conducting financial analysis and modeling · Azure certifications (any data analytics or solution architecture certifications are highly desired) · Strong leadership competencies #LI-KS1Within Danaher Diagnostics, we offer a broad array of comprehensive, competitive benefit programs that add value to our lives. Whether it's a health care program or paid time off, our programs contribute to life beyond the job. Check out our benefits at Danaher Benefits Info. Within Danaher Diagnostics we believe in designing a better, more sustainable workforce. We recognize the benefits of flexible, remote working arrangements for eligible roles and are committed to providing enriching careers, no matter the work arrangement. This position is eligible for a remote work arrangement in which you can work remotely from your home. Additional information about this remote work arrangement will be provided by your interview team. Explore the flexibility and challenge that working within Danaher Diagnostics can provide. Join our winning team today. Together, we'll accelerate the real-life impact of tomorrow's science and technology. We partner with customers across the globe to help them solve their most complex challenges, architecting solutions that bring the power of science to life. For more information, visit www.danaher.com .",False
SAP Financial Reporting Data Analyst,Michael Page,Barcelona,permanent,,"SAP Financial Reporting Data Analyst Perfil buscado (Hombre/Mujer) Financial Data Governance Quality o Ensure end to end accuracy, consistency, and reconciliation of financial data across SAP ECC/S/4HANA, Central Finance, Group Reporting, BW, and SAC. o Maintain and govern analytical structures including mappings, derivations, hierarchies, and naming standards. o Diagnose and resolve CO PA, allocation, or integration discrepancies across systems. o Execute reconciliation procedures and maintain…",Trabajos en informática,https://www.adzuna.es/details/5632520842?utm_medium=api&utm_source=9361dc98,5632520842,2026-02-17T02:34:31Z,"SAP Financial Reporting Data Analyst Perfil buscado (Hombre/Mujer) Financial Data Governance Quality o Ensure end to end accuracy, consistency, and reconciliation of financial data across SAP ECC/S/4HANA, Central Finance, Group Reporting, BW, and SAC. o Maintain and govern analytical structures including mappings, derivations, hierarchies, and naming standards. o Diagnose and resolve CO PA, allocation, or integration discrepancies across systems. o Execute reconciliation procedures and maintain…",True
Data Analyst EMEA Performance Media,Criteo Technology,Barcelona,,,"What You'll Do: As a Data Analyst in our Analytics, Performance Media, Retail team, you will drive advertising strategies thanks to your oversight of business objectives and technical expertise of our products. You will answer the analytical needs of a set of our largest performance media clients in the retail industry. Client insights : you will analyse complex data from multiple sources to understand the performance of our advertisers’ campaigns and generate innovative and impactful insights …",Unknown,https://www.adzuna.es/details/5376212709?utm_medium=api&utm_source=9361dc98,5376212709,2025-08-31T13:25:45Z,"What You'll Do: As a Data Analyst in our Analytics, Performance Media, Retail team, you will drive advertising strategies thanks to your oversight of business objectives and technical expertise of our products. You will answer the analytical needs of a set of our largest performance media clients in the retail industry. Client insights : you will analyse complex data from multiple sources to understand the performance of our advertisers’ campaigns and generate innovative and impactful insights Business strategy: you will partner with account executives, account strategists, and campaign managers to help drive client strategy and direction Client interactions : you will present some of your insights directly to clients in your portfolio, often through videoconference and occasionally in person for which there may be a need to travel Reporting tools and metrics : you will develop and scale reports and metrics that will present actionable insights to teams across the business and strategic leadership. Testing : you will design, monitor and analyse A/B tests to understand better how our products work for clients. Collaborative projects : you will work on ad hoc projects with different teams to automate analyses globally, improve our internal processes and our way of working and scale knowledge across the company Your work environment: Hybrid working setup, combining benefits of working in-office and remotely. A tech-forward, primarily digital workspace. Need special work hours? Let's talk about it! Who You Are: At least 1 year of experience in data analysis. A problem-solver with a passion for analytics and a logical approach to challenges. Able to solve data problems using Python, SQL, and enthusiastic about automating and scaling solutions. Experience using Generative AI solutions to augment data exploration, automate insights, or generate analytical narratives is strongly preferred. Business-minded with a goal to turn data insights into actionable strategies. Team player who thrives in a collaborative, inclusive, and vibrant workspace. You are skilled at simplifying complex concepts for diverse audiences, both virtually and in person. Experience in online advertising, marketing, or consulting will be a plus. Fluent in English. Must be eligible to work in Spain full-time with no restrictions. We acknowledge that many candidates may not meet every single role requirement listed above. If your experience looks a little different from our requirements but you believe that you can still bring value to the role, we’d love to see your application!​ Who We Are: Criteo is a leader in commerce media, helping brands, agencies, and publishers create meaningful consumer connections through AI-powered advertising solutions. We’re shaping a more open and sustainable digital future for advertising. At Criteo, our culture is as unique as it is diverse. From our offices across the globe or from the comfort of home, our 3,600 Criteos collaborate together to build an open, impactful, and forward-thinking environment. We foster a workplace where everyone is valued, and employment decisions are based solely on skills, qualifications, and business needs—never on non-job-related factors or legally protected characteristics. What We Offer: Ways of working – Our hybrid model blends home with in-office experiences, making space for both. Grow with us – Learning, mentorship & career development programs. Your wellbeing matters – Health benefits, wellness perks & mental health support. A team that cares – Diverse, inclusive, and globally connected. Fair pay & perks – Attractive salary, with performance-based rewards and family-friendly policies, plus the potential for equity depending on role and level. Additional benefits may vary depending on the country where you work and the nature of your employment with Criteo.",False
Lead Data Analyst - Product Analytics,Rover.com,Barcelona,,,"Who we are: Want to make an impact? Join our pack and come work (and play!) with us. We believe everyone deserves the unconditional love of a pet—and at Rover, our mission is to make it easier to experience that love. Founded in 2011, the Rover app and website connect dog and cat parents with loving pet sitters and dog walkers in neighborhoods across the US, Canada, and Europe. We empower our community of trusted pet sitters and dog walkers to run their own pet care businesses on Rover with the…","Trabajos en marketing, publicidad y relaciones públicas",https://www.adzuna.es/details/5429716500?utm_medium=api&utm_source=9361dc98,5429716500,2025-10-03T19:40:34Z,"Who we are: Want to make an impact? Join our pack and come work (and play!) with us. We believe everyone deserves the unconditional love of a pet—and at Rover, our mission is to make it easier to experience that love. Founded in 2011, the Rover app and website connect dog and cat parents with loving pet sitters and dog walkers in neighborhoods across the US, Canada, and Europe. We empower our community of trusted pet sitters and dog walkers to run their own pet care businesses on Rover with the tools and security of a global company to back them. Headquartered in Seattle, Washington, we work closely with our teams in Barcelona, San Antonio, Spokane, and remote locations. We’ve got a reputation for being a great place to work, having been named among the 100 Best Companies to Work For in Seattle Business Magazine and Washington’s Best Workplaces in the Puget Sound Business Journal. We're an agile, fast-growing company, and our leadership comes from some of the world's most respected tech companies. At Rover, our furry coworkers are just as important as our human ones—and we wouldn’t have it any other way. Along with making the joys of pet parenthood more accessible, we’re committed to fostering a diverse, inclusive, and welcoming community of pet people—and that starts with our employees. Who we're looking for: As a Lead Data Analyst you will help ensure that the business is making data-driven decisions throughout all stages of the product life cycle—from early-stage return on investment modeling all the way to designing, executing and analyzing product feature experiments that drive value in Rover's marketplace. You will be the point of contact partnering with a product team, collaborating directly with the product manager, designer, and engineers. You will take the lead in designing measurement frameworks and analyzing product changes to inform data-driven decision making. You will also be tasked with analyzing business performance metrics on both the demand and supply sides of the marketplace. You will be encouraged to identify positive and negative changes in our marketplace while also working with the team to hypothesize and identify the underlying root causes of fluctuations in our metrics. You will be empowered to present the trends and the overarching narratives of marketplace performance to the broader organization. If there are clear actions that need to be taken to improve marketplace performance an analyst is expected to bring together both the evidence and the right people to find the right solution collaboratively. At the end of the day they are passionate about metrics and the performance of the business. This is a hybrid position that has the minimum expectation to work out of our Barcelona Office in the Poblenou neighborhood two days per week on Mondays and Thursdays. For this reason, candidates must be based in Barcelona or willing to relocate. Your Responsibilities: Serve as an essential thought partner with product and design teams to own end-to-end analyses, including scoping, executing, and interpreting product feature experiments. Present trends, insights, and drivers of marketplace performance to senior leadership, providing clear, actionable recommendations to guide strategic decisions. Take the lead on designing and analyzing A/B tests to rigorously measure the impacts of our product changes on both our customers and the business Collaborate with engineering and data infrastructure teams to ensure seamless access to actionable, high-quality data. Improve the analytics organization's capabilities by advancing statistical rigor, increasing experimentation throughput, and expanding modeling expertise. Your Qualifications: 6+ years of experience using data to drive business impact, including identifying actionable insights, crafting compelling narratives, and partnering with cross-functional teams to define and implement solutions. Exceptional verbal and written communication skills, with the ability to influence senior leadership and cross-functional teams through concise, actionable insights. Proven expertise in A/B testing, statistical analysis, and experimental design. Advanced proficiency in SQL, with the ability to review and optimize code from other analysts and collaborate with engineering on data models. Hands-on experience with data visualization tools (we use Mode) and a track record of turning complex data into intuitive visuals. Familiarity with modern data tools and concepts, such as event-based datasets, Amazon Redshift, and DBT. Nice to Have: Demonstrated experience mentoring and developing junior team members, analysts, and non-technical stakeholders. Experience in a two-sided marketplace. Familiarity with Python, R, or a similar computational language. Knowledge of product analytics tools (we use Amplitude) and event-based data. Benefits of Working for Rover: Long-term incentive plan with a company performance-based cash payout Pension plan Private medical insurance 25 days PTO Meal allowance and flexible compensation plan (transport and nursery) Gym membership €450 to cover the costs associated with the adoption of a pet Annual €150 wellness reimbursement Flexible work hours, sometimes you'll need to be in at certain times, but on the whole, we're pretty flexible when it comes to managing workload and time Grab snacks, fresh fruit, in our kitchen to keep yourself going Regular team activities, events, game nights, and more Dog-friendly office Rover is an equal-opportunity employer committed to promoting a diverse, inclusive, and inventive environment with the best employees. We’re driven by seeing our people succeed and grow, and we work to ensure everyone contributes to their fullest potential. We consider all qualified applicants without regard to age, race, color, ancestry, national origin, religion, disability, protected veteran status, sex, gender identity or expression, sexual orientation, or any other protected status in accordance with applicable laws, regulations, and ordinances. _",False
Senior Data Analyst (all genders),Cocomore AG,Barcelona,,,"Our offer: Exciting and varied projects with a major client relating to digital communication and transformation. The opportunity to gain and develop a wide range of professional knowledge by working with diverse stakeholders in an interdisciplinary team of strategists, marketeers and data scientists. Working at eye-level with great team spirit while having a performance-based environment. Great development opportunities by active support from your supervisor as well as the opportunity to parti…",Unknown,https://www.adzuna.es/details/5535062156?utm_medium=api&utm_source=9361dc98,5535062156,2025-12-09T19:43:51Z,"Our offer: Exciting and varied projects with a major client relating to digital communication and transformation. The opportunity to gain and develop a wide range of professional knowledge by working with diverse stakeholders in an interdisciplinary team of strategists, marketeers and data scientists. Working at eye-level with great team spirit while having a performance-based environment. Great development opportunities by active support from your supervisor as well as the opportunity to participate in workshops or coaching to expand your knowledge and to strengthen your personal soft skills. Our onboarding program will help you to orientate yourself better in the beginning, and a personal buddy will be at your side. Your work-life balance is important to us which is why flexible working hours and home office options are the norm for us and no exception. You profit from employee discounts and other benefits at partner companies. Your tasks: Lead and scale Cocomore’s data analytics function, driving a data-first culture across the organization. Define and execute data strategy, ensuring alignment with business and client objectives. Build and maintain strong client relationships , acting as a trusted advisor on data strategy, analytics, and insights. Oversee data collection, integration, and governance across multiple digital platforms for client projects. Drive innovation by integrating Artificial Intelligence (AI) and Machine Learning (ML) approaches into analytics workflows and client solutions. Develop and manage advanced analytics, predictive models, and performance dashboards to inform decision-making. Partner closely with strategy, technology, and marketing teams to translate data insights into actionable recommendations. Mentor and grow a team of data analysts and data engineers, fostering professional development and collaboration. Evaluate and implement modern data tools, architectures, and processes to improve efficiency and scalability. Your profile: 7+ years of experience in data analytics, with at least 3 years in a leadership role. Proven track record in digital marketing, customer experience, or consulting environments. Strong knowledge of analytics tools (e.g., Google Analytics, Looker Studio, Power BI, SQL, Python/R). Excellent communication skills and the ability to present complex data insights to non-technical audiences. Strategic mindset with a passion for innovation, storytelling through data, and business impact. Solid understanding of AI/ML concepts and their application in analytics, marketing automation, and personalization. What will happen after you apply? You will receive an email confirming that we received your documents. Afterwards, our recruitment team will inform you if your experience matches our requirements. If yes, you will receive an invitation for an online interview. Tell us how you want to work, in one of our offices, remote, full-time or part-time, in a shared position – or any combination of these. We will do our best to make it happen! About us Cocomore is not only a digital agency providing products and communication services for international clients like EssilorLuxottica, GroupeSEB, Nestlé, Procter & Gamble, or Samsung. Cocomore is also an incubator for digital start-ups, having so far sold to Deutsche Telekom, Axel Springer, and Pro7Sat1. Our team of 180 professionals is located across Europe, with a strong presence in Barcelona, Berlin, Frankfurt (headquarters), Hamburg, and Seville. And while we all have different skills and talents, we share a common spirit: we are human, entrepreneurial, and creative. This is our way of working together with colleagues, partners, and clients. You can find our statement on diversity, equality, and inclusiveness here: https://www.cocomore.com/diversity-statement.",False
Marketing Data Analyst (Digital & CRM),AI&Soul Agency,Barcelona,,,"Buscamos un/a Analista de Datos con mínimo 3 años de experiencia demostrable para incorporarse a nuestra agencia de marketing online y apoyar al equipo en el análisis del rendimiento de campañas digitales, analítica web y CRM. El rol es clave para conectar datos de marketing y ventas, mejorar la medición del funnel y generar insights accionables para clientes y equipos internos. La persona seleccionada trabajará de forma transversal con los equipos de Paid Media, SEO y CRM, contribuyendo a mejo…",Unknown,https://www.adzuna.es/details/5655950880?utm_medium=api&utm_source=9361dc98,5655950880,2026-03-06T04:41:10Z,"Buscamos un/a Analista de Datos con mínimo 3 años de experiencia demostrable para incorporarse a nuestra agencia de marketing online y apoyar al equipo en el análisis del rendimiento de campañas digitales, analítica web y CRM. El rol es clave para conectar datos de marketing y ventas, mejorar la medición del funnel y generar insights accionables para clientes y equipos internos. La persona seleccionada trabajará de forma transversal con los equipos de Paid Media, SEO y CRM, contribuyendo a mejorar resultados mediante insights basados en datos. Se requiere un nivel alto de inglés y español. El conocimiento de los mercados asiáticos será considerado un plus en el proceso de selección. Responsabilidades Analizar datos de campañas digitales (Google Ads, Meta Ads, etc.). Monitorizar y reportar KPIs clave . Conectar y analizar datos de marketing y CRM para entender el rendimiento end-to-end del funnel. Trabajar con datos de Salesforce y Hubspot (leads, oportunidades, pipeline, conversiones). Trabajar de forma habitual con Google Analytics 4, Google Tag Manager y otras herramientas de medición. Trabajar en la implementación y validación de tracking (eventos, conversiones, etiquetas). Crear dashboards y reportes periódicos para clientes y equipos internos. Detectar oportunidades de optimización y alertar sobre anomalías en los datos. Colaborar con distintos equipos (Paid Media, SEO, CRO, CRM y ventas) y participar en reuniones de seguimiento con clientes. Requisitos Experiencia demostrable de al menos 3 años en análisis de datos o marketing digital. Formación en Marketing, Data, Estadística, Economía, Ingeniería o similar . Dominio de Excel / Google Sheets . Experiencia demostrable en implementaciones avanzadas de GA4 y GTM y en la configuración de modelos de atribución . Conocimiento sólido de tracking y medición de ecommerce , incluyendo eventos, conversiones, funnels y revenue por producto/divisa. Experiencia en análisis de datos multi-domain y multi-country , con capacidad para consolidar información de distintas fuentes. Conocimientos de herramientas de etiquetado y tracking avanzado : configuración de Data Layers, eventos personalizados y cross-domain tracking. Habilidad para interpretar KPIs y métricas de marketing digital , identificando oportunidades de optimización en campañas y embudos de conversión Conocimientos avanzados de herramientas de CRM (Salesforce, Hubspot o similares). Experiencia básica con SQL (consultas sencillas). Manejo de herramientas de visualización (Looker Studio, Power BI, Tableau). Buenas habilidades de comunicación para explicar datos de forma clara a perfiles no técnicos. Capacidad analítica, atención al detalle y mentalidad orientada a resultados. Nivel alto de inglés y español. Valorable Experiencia previa en agencias de marketing digital. Conocimientos en Google Ads, Meta Ads u otras plataformas paid. Experiencia en mercados asiáticos. Nivel intermedio de italiano Ofrecemos Formación continua en marketing digital y data analytics . Participación en proyectos reales con clientes de distintos sectores. Entorno dinámico, colaborativo y orientado al aprendizaje. Plan de crecimiento profesional dentro de la agencia. Modalidad híbrida o remota (según condiciones). Ubicación del trabajo: Teletrabajo híbrido en 08006 Barcelona, Barcelona provincia",False
Data Analyst It (Sector Banca),Banco Mediolanum,Barcelona,,,"¿Te gustaría desarrollar tu carrera en el sector financiero? ¿Te encantaría conocer una de las entidades bancarias más importantes a nivel internacional? ¡Si la respuesta es sí, sigue leyendo! Somos Banco Mediolanum, gestionamos el esfuerzo y las ilusiones de nuestros clientes cuidando de sus finanzas. Para conseguirlo, ofrecemos el mejor tratamiento personalizado, gracias a la figura del Family Banker y a un servicio de Banca Multicanal, que permite acceder al banco las 24 horas al día, 365 dí…",Unknown,https://www.adzuna.es/details/5656542793?utm_medium=api&utm_source=9361dc98,5656542793,2026-03-06T20:55:46Z,"¿Te gustaría desarrollar tu carrera en el sector financiero? ¿Te encantaría conocer una de las entidades bancarias más importantes a nivel internacional? ¡Si la respuesta es sí, sigue leyendo! Somos Banco Mediolanum, gestionamos el esfuerzo y las ilusiones de nuestros clientes cuidando de sus finanzas. Para conseguirlo, ofrecemos el mejor tratamiento personalizado, gracias a la figura del Family Banker y a un servicio de Banca Multicanal, que permite acceder al banco las 24 horas al día, 365 dí…",True
